customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
711033408,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,19.65,244.8,Existing Customer
779956608,Female,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,No,No,No,0,No,Blue,56.6,2379.1,Existing Customer
780376683,Male,0,Yes,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,3,Yes,Blue,71.9,3173.35,Existing Customer
717912483,Male,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,3,Yes,Blue,91,531,Existing Customer
714454758,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,19.75,1375.4,Existing Customer
780466533,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,2,No,Blue,109.7,8129.3,Existing Customer
715735233,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,19.3,1192.7,Existing Customer
720476733,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,3,Yes,Blue,96.55,1901.65,Existing Customer
715872333,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,Blue,24.1,587.4,Existing Customer
712375758,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,Yes,Blue,111.35,6519.75,Existing Customer
708868233,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,Yes,Blue,112.25,8041.65,Attrited Customer
718030083,Male,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,20.75,20.75,Existing Customer
720707283,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,3,Yes,Blue,101.9,2681.15,Existing Customer
771698658,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,2,Yes,Blue,80.05,1112.3,Existing Customer
748326258,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,2,No,Blue,105.55,7405.5,Existing Customer
770817783,Male,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,3,Yes,Silver,78.3,1033.95,Existing Customer
779353083,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,0,No,Silver,68.85,2958.95,Existing Customer
711441333,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,2,Yes,Silver,79.95,2684.85,Existing Customer
719808558,Male,0,Yes,Yes,35,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,2,Yes,Blue,55.45,4179.2,Attrited Customer
711551958,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,3,No,Blue,79.9,79.9,Attrited Customer
809164083,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,3,Yes,Blue,106.6,1934.45,Existing Customer
820596183,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,Yes,Blue,102.45,6654.1,Existing Customer
715999608,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,No,No,0,Yes,Blue,46,84.5,Existing Customer
710565408,Female,0,No,No,39,No,No phone service,DSL,No,No,No,No,No,No,3,No,Silver,25.25,25.25,Existing Customer
805543158,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,19.75,1124.2,Existing Customer
709752183,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,Blue,20,540.05,Existing Customer
716479233,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,2,No,Blue,86.8,1975.85,Existing Customer
713837058,Female,0,Yes,No,34,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Blue,58.75,3437.45,Existing Customer
718876683,Male,0,Yes,Yes,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,3,No,Blue,45.25,3139.8,Existing Customer
770746908,Male,0,Yes,No,44,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,3,Yes,Blue,56.6,3789.2,Existing Customer
794843883,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,3,Yes,Blue,84.2,5324.5,Existing Customer
803043933,Female,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,Yes,No,0,Yes,Silver,80,624.6,Existing Customer
758076408,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,2,Yes,Blue,70.15,268.35,Existing Customer
714606558,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,24.75,1836.9,Existing Customer
778425408,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,Blue,20.2,20.2,Existing Customer
714171108,Male,0,Yes,No,48,Yes,No,DSL,No,No,No,Yes,No,No,2,No,Blue,50.05,179.35,Existing Customer
719662458,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,Blue,19.35,219.35,Existing Customer
713137233,Male,0,No,No,33,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,3,Yes,Blue,50.6,1288.75,Existing Customer
769425858,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,3,Yes,Blue,81.15,2545.75,Existing Customer
711297483,Female,0,Yes,No,34,Yes,No,DSL,No,No,No,No,Yes,No,2,No,Silver,55.2,55.2,Existing Customer
788900883,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,3,Yes,Blue,89.9,2723.15,Existing Customer
758348808,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,2,Yes,Blue,85.3,4107.25,Existing Customer
772336458,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,3,Yes,Blue,108,5760.65,Attrited Customer
708711483,Male,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,2,Yes,Blue,93.5,4747.5,Existing Customer
717906783,Male,0,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,3,Yes,Blue,84.6,84.6,Existing Customer
719437908,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,20.25,1566.9,Existing Customer
769433508,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,25.15,702,Existing Customer
790096533,Male,0,No,No,30,Yes,Yes,DSL,No,Yes,No,No,No,No,3,Yes,Blue,54.4,114.1,Existing Customer
720997383,Female,0,No,No,38,No,No phone service,DSL,No,No,No,Yes,No,No,2,Yes,Blue,29.6,299.05,Attrited Customer
787541883,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,2,Yes,Blue,73.15,1305.95,Existing Customer
709930758,Female,1,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,2,Yes,Blue,95,1120.3,Existing Customer
789830058,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,No,Blue,19.75,284.35,Existing Customer
710299608,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,3,No,Blue,86.6,6350.5,Attrited Customer
710741208,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,No,Blue,109.2,7878.3,Existing Customer
821797008,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,2,Yes,Blue,74.7,3187.65,Attrited Customer
708874533,Female,1,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,0,No,Blue,94.4,6126.15,Attrited Customer
715341858,Female,1,No,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,2,Yes,Blue,54.8,731.3,Existing Customer
793636308,Male,1,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,3,No,Blue,75.35,273.4,Existing Customer
713779908,Male,0,No,No,35,Yes,Yes,DSL,No,No,Yes,No,No,Yes,2,No,Blue,65,2531.8,Existing Customer
712125258,Male,1,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,2,Yes,Blue,74.4,1074.3,Attrited Customer
709703433,Male,0,No,No,32,Yes,No,DSL,Yes,No,No,No,No,No,3,Yes,Blue,48.55,48.55,Existing Customer
721022433,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,2,Yes,Blue,99,4298.45,Existing Customer
710103558,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,2,Yes,Blue,93.5,4619.55,Existing Customer
715952883,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,No,2,No,Blue,70.4,147.15,Existing Customer
719731458,Male,1,Yes,No,38,No,No phone service,DSL,No,Yes,No,No,Yes,No,3,No,Blue,40.2,40.2,Existing Customer
772390908,Male,0,No,Yes,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,3,No,Blue,83.7,2633.3,Attrited Customer
787348608,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,Blue,19.85,193.05,Existing Customer
709485033,Female,0,Yes,Yes,40,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,0,Yes,Blue,59.55,4103.9,Existing Customer
715432608,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3,No,Blue,115.1,7008.15,Existing Customer
799471833,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,No,Blue,114.35,5791.1,Existing Customer
714187533,Female,0,Yes,No,36,Yes,No,DSL,No,No,No,No,No,No,2,Yes,Blue,44.6,80.55,Existing Customer
779656908,Female,1,Yes,No,23,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,0,Yes,Blue,45,1228.65,Existing Customer
788950158,Male,1,No,No,30,No,No phone service,DSL,No,No,Yes,No,No,Yes,2,Yes,Blue,41.15,132.2,Existing Customer
778867533,Male,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3,Yes,Blue,106.9,1364.3,Attrited Customer
710620383,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,2,Yes,Blue,89.85,4925.35,Existing Customer
778661358,Female,0,No,No,36,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,0,Yes,Blue,49.85,1520.1,Existing Customer
789483333,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3,No,Blue,113.3,5032.25,Existing Customer
809855808,Female,0,Yes,Yes,44,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1,No,Blue,88.1,5526.75,Existing Customer
718464258,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,24.9,1195.25,Existing Customer
708528483,Female,1,No,No,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,2,Yes,Blue,105,2007.25,Existing Customer
771809733,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,19.35,1099.6,Attrited Customer
719942883,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,Blue,24.25,1732.95,Existing Customer
807226683,Female,1,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,2,Yes,Blue,94.45,1511.2,Existing Customer
717806133,Male,0,Yes,No,36,Yes,No,DSL,Yes,Yes,No,Yes,No,No,2,Yes,Blue,59.75,3450.15,Existing Customer
720615708,Male,0,No,No,36,No,No phone service,DSL,No,No,No,No,No,No,3,No,Blue,24.8,24.8,Existing Customer
714511758,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,2,No,Blue,107.05,2172.05,Existing Customer
715050408,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,0,No,Blue,70.6,70.6,Existing Customer
721132233,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,2,Yes,Blue,85.4,401.1,Existing Customer
719211558,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,Yes,Blue,105.05,5624.85,Attrited Customer
712069008,Male,1,Yes,No,39,Yes,No,DSL,Yes,Yes,No,No,No,Yes,2,Yes,Blue,64.95,1339.8,Existing Customer
715996983,Male,0,No,No,36,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,2,Yes,Blue,55,771.95,Existing Customer
773466258,Female,0,No,No,37,Yes,No,DSL,No,Yes,No,No,No,No,0,No,Blue,50.55,244.75,Existing Customer
798983508,Female,0,No,No,33,Yes,No,DSL,Yes,Yes,No,No,No,No,3,No,Silver,55.15,322.9,Existing Customer
719117433,Female,0,No,No,22,Yes,No,DSL,No,Yes,No,No,No,No,2,No,Blue,51.2,498.25,Existing Customer
716451183,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,Blue,25.4,25.4,Existing Customer
718621608,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,1,No,Blue,54.45,3687.75,Attrited Customer
715085733,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,2,No,Blue,95.15,1779.95,Existing Customer
788977833,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,2,Yes,Blue,76,1783.6,Existing Customer
720272958,Female,0,No,No,36,Yes,No,DSL,No,No,No,No,No,No,1,Yes,Blue,44.35,927.15,Attrited Customer
708421833,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,2,No,Blue,70,70,Existing Customer
709173108,Male,1,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,2,Yes,Blue,74.5,606.55,Attrited Customer
709879458,Male,0,No,No,47,Yes,No,DSL,No,No,No,No,No,No,2,Yes,Blue,44.85,435.4,Existing Customer
715120608,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Yes,Blue,76.1,1712.7,Existing Customer
770632758,Male,0,No,No,31,Yes,No,DSL,Yes,Yes,Yes,No,No,No,2,No,Blue,61.2,2021.2,Existing Customer
779078733,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,2,No,Blue,86.8,1940.8,Existing Customer
771742533,Female,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0,Yes,Blue,89.35,567.8,Existing Customer
720250158,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,19.7,220.35,Existing Customer
716458983,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,20.25,20.25,Existing Customer
713747733,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,Yes,No,No,No,2,No,Blue,76.05,5436.45,Existing Customer
712270158,Male,1,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3,Yes,Blue,100.8,3437.5,Existing Customer
789562383,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,0,Yes,Blue,74.55,3015.75,Existing Customer
754897008,Female,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,No,No,3,Yes,Blue,73.6,73.6,Existing Customer
819700533,Male,0,No,No,36,Yes,No,DSL,No,No,No,No,Yes,Yes,2,Yes,Silver,64.9,1509.8,Existing Customer
712890408,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,2,Yes,Blue,95.45,396.1,Existing Customer
720248208,Male,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,2,Yes,Blue,90.4,356.65,Existing Customer
779749908,Female,0,Yes,Yes,38,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,3,No,Gold,60.3,4109,Existing Customer
717401883,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0,Yes,Blue,81.85,3141.7,Existing Customer
721509558,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,24.8,1229.1,Existing Customer
710572458,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,Blue,74.9,2303.35,Existing Customer
714576183,Male,0,Yes,Yes,45,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,2,No,Blue,75.55,2054.4,Existing Customer
721425558,Male,1,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3,No,Blue,101.15,3741.85,Existing Customer
711109908,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,2,Yes,Blue,78.75,3682.45,Existing Customer
715203108,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,Blue,19.25,19.25,Existing Customer
710027508,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,2,Yes,Blue,89.05,1886.25,Existing Customer
787464408,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,No,Blue,115.05,4895.1,Existing Customer
783542133,Female,1,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,3,Yes,Blue,69.35,341.6,Existing Customer
708330858,Male,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,2,Yes,Blue,80.6,415.55,Attrited Customer
714426783,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0,No,Blue,110.05,5686.4,Existing Customer
712701333,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,Blue,19.9,1355.1,Existing Customer
709494483,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,3,No,Blue,80.3,3058.65,Existing Customer
773373108,Male,1,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,3,Yes,Blue,93.15,2231.05,Existing Customer
715812258,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,0,Yes,Blue,91.5,3236.35,Existing Customer
778286433,Female,1,No,No,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,2,No,Blue,82.45,4350.1,Existing Customer
789270033,Female,0,Yes,Yes,33,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,3,Yes,Silver,60,4264,Existing Customer
711569433,Male,0,No,No,39,Yes,No,DSL,No,No,No,No,No,No,2,Yes,Blue,44.8,44.8,Existing Customer
720214833,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,No,No,No,3,No,Silver,48.6,422.3,Existing Customer
709346133,Male,0,No,No,26,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,2,Yes,Blue,60.05,4176.7,Existing Customer
788194458,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0,Yes,Blue,102.7,5138.1,Existing Customer
720779733,Female,1,Yes,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,2,Yes,Blue,82.9,880.05,Existing Customer
717424458,Female,1,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,3,Yes,Blue,70.35,139.05,Existing Customer
708820308,Female,1,Yes,Yes,25,No,No phone service,DSL,No,No,No,No,Yes,No,0,Yes,Blue,35.9,973.65,Existing Customer
710558058,Female,1,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,2,Yes,Blue,82.65,1470.05,Existing Customer
770590758,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,Blue,19.85,739.35,Existing Customer
718490658,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Yes,Blue,19.2,161.95,Existing Customer
711985833,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0,Yes,Blue,94.9,4422.95,Existing Customer
708967608,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Yes,Blue,73.85,511.25,Existing Customer
718505958,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,3,No,Silver,80.6,155.8,Existing Customer
715024233,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,2,Yes,Blue,75.8,5293.95,Existing Customer
779249583,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3,Yes,Blue,104.6,4759.85,Existing Customer
709278258,Female,0,No,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,Blue,88.15,6148.45,Attrited Customer
778928283,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,2,Yes,Blue,94.8,3565.65,Existing Customer
712299858,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,Yes,Blue,103.4,6603,Existing Customer
799224108,Female,1,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,No,2,No,Blue,54.65,1830.1,Existing Customer
809976033,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,No,Blue,85.75,6223.8,Existing Customer
716203308,Female,0,Yes,Yes,27,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,3,Yes,Blue,67.45,4508.65,Existing Customer
714871683,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,20.5,1328.15,Attrited Customer
716139933,Female,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,Blue,20.25,865,Existing Customer
716984658,Female,1,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,2,Yes,Blue,72.1,72.1,Existing Customer
713086008,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,3,Yes,Blue,90.4,168.2,Existing Customer
713773458,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,19.45,1303.5,Existing Customer
719242533,Female,0,No,No,36,No,No phone service,DSL,No,No,No,No,Yes,Yes,3,Yes,Blue,44.95,996.85,Existing Customer
772712658,Female,1,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,3,No,Blue,97,6430.9,Existing Customer
788868858,Male,0,Yes,Yes,33,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,0,Yes,Blue,62.8,2278.75,Existing Customer
811898133,Male,0,No,Yes,26,Yes,No,DSL,No,No,No,No,No,No,3,No,Blue,44.6,681.4,Existing Customer
788808633,Female,1,No,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,3,Yes,Blue,89.15,574.35,Existing Customer
779804208,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,3,Yes,Blue,84.8,371.9,Existing Customer
781391058,Female,1,No,No,48,No,No phone service,DSL,Yes,No,No,No,Yes,No,2,Yes,Blue,41.9,840.1,Existing Customer
790134408,Female,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,No,Yes,3,Yes,Blue,80.25,846,Existing Customer
788853258,Female,1,No,No,30,Yes,Yes,DSL,Yes,No,No,No,No,No,3,Yes,Blue,54.1,889,Existing Customer
711857733,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,2,Yes,Blue,105.25,6823.4,Existing Customer
